id,proj_comment_id,request_id,in_reply_to,patchset_id,file_name,line_number,author_id,written_on,message,project_url,asbosu,toufique,jake,final_rating,consensus,neutral_without_consensus
1649,SkyQBaHk,2361,Sk2QHcJA,1,dev/core/src/org/eclipse/jdt/internal/compiler/lookup/SourceTypeBinding.java,24,5000,3/28/2013 22:41,"I agree with Thomas.  We should benchmark if it doesn't make a measurable difference, we should get rid of the customization if that's the only reason for us to have this file.

I expect by now more time has been spent optimizing the JDK's HashMap than has been spent on com.google.gwt.dev.util.collect.HashMap. :)",https://gwt-review.googlesource.com/#/c/,1,1,1,1,1,Inc
1650,59d06088_8e919f45,8411,d91530f5_e99bfd60,3,user/src/com/google/gwt/user/client/History.java,121,5385,7/23/2014 14:22,That is intended. We are already making sure that multiple events are okay for us (see onHashChanged). So I think this is the most practical way.,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1651,15e07212_c37971f2,10130,15e07212_2306f50f,2,dev/core/src/com/google/gwt/dev/resource/impl/ChangedFileAccumulator.java,181,5410,11/5/2014 20:35,"i thought i was already using the guava Files class in the same file. but i guess that was only true in the test file.

done",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1652,UaY0PUaw,2681,Uabw2DVI,1,user/super/com/google/gwt/emul/java/lang/AutoCloseable.java,19,5105,5/10/2013 3:34,"It is pretty inconsitent. Some have very short descriptions (like this one) others only point to the jdk doc (which is what I will do).

Big TODO update all url pointers.",https://gwt-review.googlesource.com/#/c/,-1,-1,-1,-1,1,Inc
1653,6abf008d_6ff32555,6753,NULL,2,user/src/com/google/gwt/i18n/client/impl/cldr/LocalizedNamesImpl_et.java,24,5445,5/3/2014 9:48,[info] Line matches the illegal pattern 'more than one blank line'.,https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1654,R-Wi2..c,2270,R7VVnDJk,2,user/src/com/google/gwt/core/server/impl/StackTraceDeobfuscator.java,86,5110,3/19/2013 20:15,I remember 'Url' was the suggested one but URL class itself was all upper case so I was in between. I'm changing it to fromUrl.,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1655,338bb771_938abed8,3860,NULL,1,user/src/com/google/gwt/i18n/client/impl/plurals/DefaultRule_x1_x234_n.java,39,5100,7/25/2013 2:49,"Does this change apply to all uses of this rule?

I suggest making this plural form optional so people can transition to using it over time rather than flooding them with warnings.",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1656,7299ad82_f29a68b2,4051,NULL,7,user/src/com/google/gwt/user/datepicker/client/DefaultMonthSelector.java,199,5110,8/30/2013 23:30,"Perhaps we can collapse setMonth and setYear and call it setDate. Currently both method changes behavior depending on isMonthDdVisible and isYearDdVisible and it is hard to track the flow.

We can still keep the method simple by extracting the code that re-populates ""yearSelect"" into a method.",https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1657,7caeed94_bbfa938c,6615,NULL,2,dev/core/src/com/google/gwt/dev/jjs/impl/ImplementCastsAndTypeChecks.java,250,5445,3/13/2014 0:09,[info] Line matches the illegal pattern 'more than one blank line'.,https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1658,90f63048_dfb55b54,9323,NULL,1,dev/codeserver/java/com/google/gwt/dev/codeserver/Recompiler.java,237,5010,9/29/2014 20:12,"I'm not sure we would ever remove this. When running the Super Dev Mode from a static html page instead of a server, people link directly to .nocache.js, so it should always exist.",https://gwt-review.googlesource.com/#/c/,-1,-1,0,-1,0,Inc
1659,85fd0775_ef62564e,7230,NULL,1,pom.xml,1,5410,4/23/2014 18:23,you'll need someone with some maven experience to review this,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1660,PD6WFwd8,1840,PD8pIyn8,1,user/test/com/google/gwt/animation/AnimationApiUsage.gwt.xml,18,5110,2/2/2013 0:57,"You don't need to put this xml or a new test class.

That means in a previous test case you can just do following:

@WithProperties({
    @Property(name = ""webApiUsage"", value = ""resistance"")
  })
public void testAnimationImpInResistanceMode() {
  // your test code here
}",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1661,7f33447f_640ad041,7774,7f33447f_96d14e89,1,src/main/java/com/google/gwt/benchmark/runner/Runner.java,75,5105,6/4/2014 0:40,Actually this is to make sure at that at the end the streams are flushed. Maybe it is completely unnecessary.,https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1662,17c4087c_f9b7976f,12060,57a3e07f_8332fea1,2,dev/core/src/com/google/gwt/dev/jjs/impl/JsInteropRestrictionChecker.java,190,5110,3/7/2015 2:51,"I actually misguided you here. typeName was already fully qualified and looks enough to figure out what the message was saying and find culprits. (for some reason I thought this was the member name and not qualified).
Anyway sorry about that.
You may consider reverting the related change to keep it consistent and make the code slightly simpler by getting rid of maps.
Anyway I will leave it up to you how to proceed.",https://gwt-review.googlesource.com/#/c/,0,-1,-1,-1,0,Inc
1663,901c6ffc_646893bd,9171,NULL,2,dev/core/src/com/google/gwt/dev/javac/asm/CollectReferencesVisitor.java,25,5445,9/19/2014 23:38,[error] Wrong order for 'com.google.gwt.dev.javac.asmbridge.EmptyVisitor' import.,https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1664,d087c827_091d098d,9121,NULL,7,user/src/com/google/gwt/resources/converter/GssGenerationVisitor.java,126,5385,10/9/2014 5:24,"Maybe this comment:
// The old CSS resource has no support for many at-rules, like animations. There is no way for us to parse them using the old CSS parser, so we will just output them as a string to the GSS stylesheet and hope that the GSS parser is okay with the rule",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1665,5cbf8532_a3359a0f,11081,NULL,16,dev/core/src/com/google/gwt/dev/jjs/impl/ComputeOverridesAndImplementDefaultMethods.java,43,5410,3/11/2015 1:19,please also mention that it builds the overriding/overridden method lists inside the JMethod instances,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1666,6dcb8c66_4236f26a,4050,6dcb8c66_a2a89e75,2,elemental/src/elemental/js/json/JsJsonFactory.java,38,5030,8/21/2013 13:07,What do you think about my last paragraph? Do you think it's really needed to have a parseDevMode and parseProdMode methods?,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1667,dcf999ff_84106cd9,6753,NULL,1,/home/mdempsky/gwt/user/src/com/google/gwt/i18n/client/impl/cldr/LocalizedNamesImpl_ve.java,24,5445,3/22/2014 16:57,[info] Line matches the illegal pattern 'more than one blank line'.,https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1668,59d06088_aee8e3cb,8418,NULL,3,dev/core/src/com/google/gwt/dev/CompilerContext.java,59,5445,7/23/2014 13:13,[info] Line matches the illegal pattern 'more than one blank line'.,https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1669,7c728992_941e0416,11081,NULL,16,dev/core/test/com/google/gwt/dev/CompilerTest.java,1401,5410,3/11/2015 1:19,"so before this patch, this m() method dispatch would have come out wrong in an incremental recompile?",https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1670,676c8df1_dd3e9f9d,3186,NULL,4,user/src/com/google/web/bindery/requestfactory/server/Resolver.java,175,5000,9/9/2013 22:41,(I think you could indent this line another four spaces if you want.),https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1671,dcf999ff_e4b7b0b5,6753,NULL,1,/home/mdempsky/gwt/user/src/com/google/gwt/i18n/client/impl/cldr/LocalizedNamesImpl_ro.java,24,5445,3/22/2014 16:57,[info] Line matches the illegal pattern 'more than one blank line'.,https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1672,VDBajvJ0,1031,NULL,1,dev/core/src/com/google/gwt/util/tools/shared/StringUtils.java,81,5055,5/24/2013 9:30,"It is a matter not related with this commit, but shouldn't be an optimization if we replace '\n"" with "";"" instead of ""\\n"" so as we save some bytes in final JS?

We should consider edge cases like  ',\n' in js objects, etc, though",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1673,98c000c1_094e4d69,3560,NULL,6,user/test/com/google/gwt/emultest/java/lang/TypeTest.java,35,5110,8/15/2013 0:35,"You only need assertTrue(Object.class instanceof Type);

The rest will break GWT test for the cases where there is no metadata available.",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1674,b0242aae_d4eab672,12482,b0242aae_49050e13,2,dev/core/src/com/google/gwt/dev/jjs/impl/ComputeCastabilityInformation.java,185,5105,4/14/2015 20:20,Yes. I am preserving current semantics in this patch.,https://gwt-review.googlesource.com/#/c/,1,0,0,0,0,Ex
1675,0d407d41_7f8d3b87,12710,4d8435cc_9db8140b,1,dev/core/src/com/google/gwt/dev/jjs/impl/ControlFlowAnalyzer.java,315,5570,5/7/2015 5:35,"I think this is because JTypeOracle.isInstantiatedType(JReferenceType) returns true for any JsType.

Roberto has a comment in there to remove this hack when CFA is more precise. By removing the JInstanceOf rescue, you now can no longer remove this hack.",https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1676,e4efa930_712ec0c6,8140,e4efa930_91242cd0,3,user/src/com/google/gwt/logging/impl/LoggerConfigurator.java,29,5110,7/1/2014 21:33,"I already have another use case. If an app needs per package log configuration (as in JDK), this is good way to support that. So I prefer to keep it as it doesn't complicate the code.",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1677,84ba6d9a_50be0454,7885,NULL,7,user/src/com/google/gwt/core/client/js/impl/JsArrayLikeIterableAdapter.java,26,5445,6/19/2014 7:31,[error] Type Javadoc comment is missing an @param <T> tag.,https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1678,9abf2fde_809c9c43,10270,NULL,2,user/test/com/google/gwt/resources/client/gss/GssResourceTest.java,183,5445,11/16/2014 21:35,[info] Line matches the illegal pattern 'check that a space is left after a colon on an assembled error message'.,https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1679,1096c0c9_84432c07,9819,NULL,1,user/src/com/google/gwt/resources/gss/CssPrinter.java,203,5030,10/21/2014 10:42,"flan

I don't think we used such rules for comments though. Maybe NOTE(flan) or XXX(flan) ?",https://gwt-review.googlesource.com/#/c/,-1,-1,0,-1,0,Inc
1680,7caeed94_fbf40ba1,6615,NULL,2,dev/core/super/com/google/gwt/dev/jjs/intrinsic/com/google/gwt/lang/Array.java,20,5445,3/13/2014 0:09,[error] Unused import - java.lang.ClassCastException.,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1681,M1wpOBb4,1422,M1P6NQtE,2,dev/core/src/com/google/gwt/soyc/GlobalInformation.java,43,5105,12/17/2012 18:39,fragmentDescriptors probably the most appropriate name here.,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1682,d09ee86b_74b2e6de,6621,10116099_09399bc5,2,user/test/com/google/gwt/user/client/ui/ValuePickerTest.java,35,5030,10/9/2014 8:11,Should I fix this? or change it to a non-javadoc comment?,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1683,aac018c0_e340321b,7553,2aeee834_9fda7382,2,compileserver/src/main/java/com/google/gwt/benchmark/compileserver/client/status/BenchmarkStatusPresenter.java,168,5385,5/14/2014 23:09,This was not possible updated to use the proper state variable...,https://gwt-review.googlesource.com/#/c/,0,-1,-1,-1,0,Inc
1684,7f33447f_b0ba4f57,7684,NULL,4,dashboard/src/main/java/com/google/gwt/benchmark/dashboard/server/service/ServiceDashBoardImpl.java,34,5010,6/4/2014 23:43,"ServiceImpl? (To match the interface.)

Or else rename all of them:
DashboardServiceImpl, DashboardService, DashboardServiceAsync",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1685,NFs9KQSE,1500,NULL,1,user/super/com/google/gwt/junit/translatable/com/google/gwt/junit/client/impl/GWTRunner.java,338,5010,12/19/2012 19:38,"It seems like calling Window.Location.replace() would reload the page? If it doesn't in this case, is that portable?",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1686,ffe57d1c_f5fe7279,10510,NULL,8,dev/core/src/com/google/gwt/dev/jjs/impl/DeadCodeElimination.java,1996,7701,12/2/2014 22:07,"I think it should be optimizerCtx.getLastStepFor(NAME)+1, since the methods which are last modified by DeadCodeElimination are deadcode-free.

Another concern is that when it is called by MethodInliner, actually we want to traverse the methods that modified by MethodInliner, not all the modified methods since last DeadCodeElimination. The result would be the same, but it may do unnecessary work in MethodInliner.",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1687,f0320cd2_ffdd4372,9816,NULL,2,dev/codeserver/java/com/google/gwt/dev/codeserver/recompile_template.js,29,5010,10/20/2014 21:36,rename to: initPropertyProviders? (and also in recompile_lib.),https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1688,c557ffb2_aa6e6b7e,7341,NULL,1,common/src/main/java/com/google/gwt/benchmark/common/shared/json/BenchmarkResultJSON.java,7,5410,4/28/2014 19:39,"i think it's more common in Java to treat abbreviations as words when in an identifier name, so ""BenchmarkResultJson""

please apply throughout",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1689,e43969b5_5023b20f,8201,NULL,2,dev/core/src/com/google/gwt/dev/jjs/ast/JTypeOracle.java,1428,5445,7/7/2014 10:02,[error] // comments must be followed by a space and be on their own line,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1690,de13499f_e46f1ad0,5337,de65092b_afc21b3d,1,dev/core/src/com/google/gwt/dev/jjs/ast/JTypeOracle.java,39,5105,11/12/2013 0:24,A side effect of the refactoring I used to create the hasWholeWorldKnowledge method. Fixed,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1691,3f3f0cb7_e6519fe8,7684,NULL,1,dashboard/src/main/java/com/google/gwt/benchmark/dashboard/client/ui/GraphComposite.java,255,5110,5/22/2014 23:46,just keep a Date or JsDate object? Maintaining these extra variables doesn't look worthwhile.,https://gwt-review.googlesource.com/#/c/,0,-1,0,0,0,Ex
1692,b03df44e_86aa8e91,9644,7047fcec_24ddb6ee,1,samples/mobilewebapp/pom.xml,307,5030,10/13/2014 12:43,"Yes, it's only been moved from the beginning of the file to the end.

I think ideally we'd update to a newer version but I don't know Objectify and whether 3.x is compatible with 4.x or 5.x.
GAE 1.7.1 is a bit old too.",https://gwt-review.googlesource.com/#/c/,1,0,0,0,0,Ex
1693,30a8245b_f9611bad,9260,NULL,10,user/test-super/com/google/gwt/dev/jjs/super/com/google/gwt/dev/jjs/test/Java8Test.java,75,5445,10/3/2014 6:34,"[error] Got an exception - expecting EOF, found '}'",https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1694,9c2ba1c2_e92b75a9,5567,NULL,19,dev/core/src/com/google/gwt/dev/jjs/impl/ImplementClassLiteralsAsFields.java,210,5105,3/8/2014 15:37,Is there any practical reason to skip class literals in JsInterface chains other than code size? Please add an explanation here.,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
1695,9edf117f_05a3b451,5502,NULL,1,dev/core/src/com/google/gwt/core/ext/soyc/SourceMapRecorder.java,110,5445,11/18/2013 23:41,[error] 'static' modifier out of order with the JLS suggestions.,https://gwt-review.googlesource.com/#/c/,0,0,0,0,1,Inc
